record_id,company_name,contact_name,title,email,phone,contact_form_url,company_url,source_url,mhlw_source_url,license_number,license_type,city_or_prefecture,specialization,classification,hunter_likelihood,hunter_likelihood_reason,evidence_keywords,verification_status,confidence,source_accessed_at,notes,email_source_url,email_source_text_path,enrichment_status
company-7d3127c6,株式会社 コミュニティーワークス,,,info.iwcw@gmail.com,0126-33-9214,https://www.jp-iwcw.com/contact-8,https://www.jp-iwcw.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300669%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300669%2C1+++++,01-ユ-300669,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Main business is temp staffing/dispatch (人材派遣) with job postings for vegetable sorting, recycling, event operations at hourly wages; no headhunting signal.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official website https://www.jp-iwcw.com/ confirming company identity (phone 0126-33-9214, same address as MHLW). Public email info.iwcw@gmail.com published on home page. Company is a general temp staffing/dispatch agency (haken), not a headhunter.",https://www.jp-iwcw.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-058/company-7d3127c6-home.txt,agent_email_found
company-59edd624,株式会社 ＬＥＡＦ,,,,011-522-8839,https://leaf-sapporo.com/contact/,https://leaf-sapporo.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300674%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300674%2C1+++++,01-ユ-300674,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Official site shows childcare/day services and worker dispatch as main businesses; no headhunting/recruiting positioning.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official site leaf-sapporo.com via Google search. Company profile confirms identity (phone, address match MHLW). Contact form at /contact/. Main businesses include childcare and temp staffing, not headhunting.",https://leaf-sapporo.com/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-059/company-59edd624-contact.txt,agent_contact_form_found
company-02b088cf,株式会社 ノースモバイル,,,,011-218-4142,,https://northmobile.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300677%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300677%2C1+++++,01-ユ-300677,有料職業紹介事業,北海道,全行业,recruitment_agency,low,"MHLW license only; company operates mobile phone shops (携帯ショップ運営), no headhunting/recruiting agency positioning on official site.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official company site northmobile.co.jp confirmed. Company page shows identity (name, phone 011-218-4142, address in Sapporo). No public email or general inquiry form found; only a phone number and a recruitment entry form (not a general contact form).",https://northmobile.co.jp/company.php,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-060/company-02b088cf-northmobile-company.txt,agent_official_site_found_no_contact
company-45e3306d,株式会社 オガワヤ,,,yohei@ogawaya.info,090-2819-9647,,https://13labo.com,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300680%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300680%2C1+++++,01-ユ-300680,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,"MHLW license (01-ユ-300680) shows general paid job placement (有料職業紹介事業), no headhunting/executive-search keywords on 13labo.com",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found business email yohei@ogawaya.info on 13labo.com, which lists operator as 株式会社オガワヤ at exact same address (札幌市北区北13条西4丁目1-2 第一志水ビル2階) matching MHLW record. Company also hosts recruitment events via evekatsu, confirming active placement business.",https://13labo.com,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-061/company-45e3306d-13labo.txt,agent_email_found
company-f7027ed6,Ｎ＆ｓｔａｒ 合同会社,,,,070-4795-3955,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300690%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300690%2C1+++++,01-ユ-300690,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Registered support organization (登録支援機関) for specified skilled worker (特定技能) program; no headhunting/executive search signals,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: No official company website or public email found after checking MHLW page, gBizINFO, and multiple third-party directories (gaikokusaiyo.com, buffett-code.com). Company operates as a 登録支援機関 for 特定技能 foreign workers.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300690%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-062/company-f7027ed6-mhlw.txt,agent_not_found
company-c0314bce,株式会社 ＹＮＳトラスト,,,y_ito@ynstrust.com,090-5076-2927,https://www.ynstrust.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B-1/,https://www.ynstrust.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300705%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300705%2C1+++++,01-ユ-300705,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,人材紹介 (personnel introduction/placement) signal on company website; no executive search or headhunting keywords found.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email y_ito@ynstrust.com confirmed on official top page at www.ynstrust.com. Company identity verified by matching MHLW license number 01-ユ-300705, company name, and address.",https://www.ynstrust.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-063/company-c0314bce-ynstrust-top.txt,agent_email_found
company-33e2bcc5,名美興業 株式会社,,,,0138-31-5389,https://meibi.co.jp/contact/,https://meibi.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300740%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300740%2C1+++++,01-ユ-300740,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Official site describes main business as building maintenance, cleaning, and security, not headhunting/recruiting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site at meibi.co.jp with matching company name, phone, address, and MHLW license. Contact page has web inquiry form but no public email. Main verticals (cleaning, security, building maintenance) are non-headhunter per exclude criteria.",https://meibi.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-064/company-33e2bcc5-meibi-contact.txt,agent_contact_form_found
company-dff4f12e,鈴蘭ビルサービス 株式会社,,,,0155-32-3800,https://suzuranbs.com/contact,https://suzuranbs.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300741%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300741%2C1+++++,01-ユ-300741,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Official site evidence shows cleaning, security, building management, and temp staffing as main business lines; not a headhunter/recruiting agency.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Contact form confirmed via local Dokobot read of https://suzuranbs.com/contact. Company identity verified by name, phone 0155-32-3800, and address matching MHLW license data. No public business email found.",https://suzuranbs.com/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-065/company-dff4f12e-contact.txt,agent_contact_form_found
company-301b26e5,北海道農業協同組合中央会,,,,011-232-6411,,https://www.ja-hokkaido.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300747%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300747%2C1+++++,01-ユ-300747,有料職業紹介事業,北海道,全行业,recruitment_agency,low,"MHLW license only; official site shows agricultural cooperative support role, no hunter/recruiting positioning",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site www.ja-hokkaido.jp confirmed via company name and address matching MHLW license data. No public email or contact form found on the site.,https://www.ja-hokkaido.jp/about_us/map.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-066/ja-hokkaido-access.txt,agent_official_site_found_no_contact
company-14c11b56,株式会社 Ｎｏｒｔｈ Ｌｕｃｅ,,,,080-3506-0879,https://northruce.video-c.jp/#contact,https://northruce.video-c.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300752%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300752%2C1+++++,01-ユ-300752,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Primary business is dispatch/temp staffing (人材派遣業) for construction industry; exclusion criterion for dispatch/temp staffing,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official company website at northruce.video-c.jp confirms company name, address, phone, and representative match MHLW record. Site has an entry/contact form for applicants but no public business email. Company mainly provides temp staffing dispatch for construction management roles.",https://northruce.video-c.jp/#contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-067/company-14c11b56-website.txt,agent_contact_form_found
company-4e05c1b4,学校法人 北工学園,,,fukusen@hokko.ac.jp,0166-82-4520,https://fukusen.ac.jp/content/inquiry/,https://fukusen.ac.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300753%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300753%2C1+++++,01-ユ-300753,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Official/public evidence mainly indicates non-headhunter verticals: childcare (こども学科), nursing care (介護福祉科), medical welfare education.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Static candidate URL http://megumigakuen.jp/ was incorrect (different company 西条めぐみ学園 in Ehime). Used Google search to find correct company: 学校法人北工学園, a school corporation operating Higashikawa International Culture and Welfare College (fukusen.ac.jp). Found public email fukusen@hokko.ac.jp and contact inquiry form on official school site footer. Phone 0166-82-4520 and address matches MHLW data.",https://fukusen.ac.jp/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-068/company-4e05c1b4-fukusen.txt,agent_email_found
company-218489b5,株式会社 セキュアスタッフ,,,tokusashi@secure-staff.co.jp,0166-74-7448,,https://sites.google.com/view/securestaff/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300758%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300758%2C1+++++,01-ユ-300758,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,dispatch/temp staffing (勞動者派遣事業) is the primary service with all job listings being dispatch positions in agriculture and manual labor,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Public business email tokusashi@secure-staff.co.jp confirmed on official contact page at sites.google.com/view/securestaff/. Company has both temp staffing (派01-301469) and paid placement (01-ユ-300758) licenses but operates mainly as a dispatch provider.,https://sites.google.com/view/securestaff/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-069/company-218489b5-contact.txt,agent_email_found
company-bff54c38,株式会社 ＦＥＲＮＡ,,,,0155-67-1016,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300767%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300767%2C1+++++,01-ユ-300767,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,"Company holds 有料職業紹介事業 (paid occupational placement) license, indicating a general recruitment/placement agency (人材紹介), but no headhunting-specific keywords found.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Extensive search across Google, Yahoo Japan, corporate directories (Alarmbox, houjin.jp, gBizInfo, tsujigawa), Rotary Club page, and MHLW page confirmed the company exists in Obihiro, Hokkaido (established 2023) but has no public website, email, or contact form. Corporate registry confirms no URL on file.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300767%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-070/company-bff54c38-mhlw.txt,agent_not_found
company-164148f7,一般社団法人 国際人材育成支援協会,,,info@isassoc.org,011-330-8982,,http://www.isassoc.org/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300771%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300771%2C1+++++,01-ユ-300771,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Mainly handles specified skilled worker (特定技能) placement across 15 industries including nursing care and building cleaning, plus foreign worker support; not headhunting/executive search",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email info@isassoc.org confirmed on official company site. MHLW license page linked to site via reference URL. Company focuses on foreign HR support and specified skilled worker programs, not headhunting.",http://www.isassoc.org/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-071/company-164148f7-isassoc.txt,agent_email_found
company-6004b6fd,北海道倶楽部 株式会社,,,,011-522-2201,,http://hokkaidoclub.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300778%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300778%2C1+++++,01-ユ-300778,有料職業紹介事業,北海道,全行业,recruitment_agency,low,"MHLW license only; company is primarily tourism/consulting/real estate, no headhunter positioning",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site http://hokkaidoclub.com/ via Yahoo job catalog (企業URL). Wayback Machine archive confirms company name, address and phone match MHLW data. No public email or contact form found; site is no longer live (empty server reply).",https://jobcatalog.yahoo.co.jp/company/1500007728/information/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-072/company-6004b6fd-yahoo.txt,agent_official_site_found_no_contact
company-ba265401,Ｆｏｒｃｅ Ｌｉｎｋ Ｎｅｘｔ 株式会社,,,forcelink-group@forcelinknext.jp,011-376-5714,,https://forcelinknext.jp,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300784%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300784%2C1+++++,01-ユ-300784,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,"有料職業紹介事業 license and 採用コンサルティング事業 indicate general recruitment/placement services, but no headhunting/executive-search signal",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email forcelink-group@forcelinknext.jp confirmed in mailto links on official company site forcelinknext.jp. Profile page proves company identity via name (ForceLinkNext株式会社), phone (011-376-5714), and license (01-ユ-300784).",https://forcelinknext.jp/companyprofile.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-073/company-ba265401-profile-v2.txt,agent_email_found
company-aaa6bcc1,株式会社 Ａｕｂｕ,,,,011-859-1113,https://www.aubu-inc.jp/contact1.html,https://www.aubu-inc.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300786%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300786%2C1+++++,01-ユ-300786,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Core business is construction engineer and driver dispatch/temp staffing (派遣), not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site aubu-inc.jp confirmed via MHLW page link reference. Company identity verified: name, phone 011-859-1113, and address all match. Contact form found at contact1.html. No public email published. Primary business is temp staffing/dispatch for construction management engineers and drivers.",https://www.aubu-inc.jp/contact1.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-074/company-aaa6bcc1-contact.txt,agent_contact_form_found
company-27981079,株式会社 ＦＡＢ,,,mail@fab-staff.com,011-792-7217,https://fab-staff.com/contact/,https://fab-staff.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300797%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300797%2C1+++++,01-ユ-300797,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Temp staffing/dispatch (派遣事業) for caregiving/nursing; jobs are exclusively dispatch care worker (介護派遣), nursing assistant, and childcare roles, not headhunting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site fab-staff.com confirmed as 株式会社FAB via phone match (011-792-7217), license reference (01-ユ-300797), representative match (澤田和哉), and address. Public business email mail@fab-staff.com found on homepage and contact page. Business is dispatch temp staffing for nursing/care facilities.",https://fab-staff.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-075/company-27981079-fabstaff.txt,agent_email_found
company-b34f069c,株式会社 ヒューマンイノベーションラボ,,,,011-806-2726,,https://hi-lab.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300821%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300821%2C1+++++,01-ユ-300821,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,"General recruitment support and training (採用支援, RPO, 研修, 有料職業紹介事業); no headhunting/executive search signal.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site hi-lab.co.jp confirmed via Google search and validated by matching company name, address, and phone to MHLW record. Contact page lists address and phone only; no email or contact form published. Services page shows general recruitment/placement (新卒/中途/障がい者/外国人採用支援) and training, not headhunting-specific.",https://hi-lab.co.jp/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-076/company-b34f069c-hilab.txt,agent_official_site_found_no_contact
company-023c0ef7,Ｒトラスト 合同会社,,,llc@r-trust.company,050-8892-0940,https://r--trust.com/contact/,https://r--trust.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300831%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300831%2C1+++++,01-ユ-300831,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Company exclusively focuses on specified skilled worker (特定技能) placement and registered support, an explicit exclusion vertical.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Public email llc@r-trust.company found on official company profile page at r--trust.com/about/. Company confirmed via name, address, phone match with MHLW license 01-ユ-300831. Contact form also available at /contact/. Business is specified skilled worker support, not headhunting.",https://r--trust.com/about/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-077/company-023c0ef7-about.txt,agent_email_found
company-bd87d29e,アミューズメント北海道 株式会社,,,,011-219-1501,https://amuse-staff.com/contact/,https://amuse-staff.com,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300847%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300847%2C1+++++,01-ユ-300847,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Official site confirms temp staffing/dispatch as primary business (人材派遣業務); no headhunting or executive search signals,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site amuse-staff.com confirmed company name, address, and phone 011-219-1501 matching MHLW record. Contact form found at /contact/ but no public email. Business is temp staffing for tour conductors, airport counters, call centers, events, etc.",https://amuse-staff.com/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-078/company-bd87d29e-contact.txt,agent_contact_form_found
company-c288b86a,株式会社 ＪＡＰＡＮ ＱＵＡＬＩＴＹ,,,info@jq-coop.com,011-792-0058,https://www.jq-sapporo.com/c-contact.html,https://www.jq-sapporo.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300851%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300851%2C1+++++,01-ユ-300851,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Official site shows company is a registered support organization for specified skilled workers (特定技能) and technical intern trainees (技能実習生); no headhunting/executive search signal,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official website jq-sapporo.com with matching company name, phone (011-792-0058), and address. Published email info@jq-coop.com on all pages including company-specific pages. Contact form available at c-contact.html. Company's primary business is specified skilled worker support and joint purchasing, not headhunting.",https://www.jq-sapporo.com/c-contact.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-079/company-c288b86a-jqsapporo-contact.txt,agent_email_found
company-028aa873,株式会社 ケイズ,,,,011-807-0299,https://ks0826.com/contact,https://ks0826.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300863%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-300863%2C1+++++,01-ユ-300863,有料職業紹介事業,北海道,全行业,recruitment_agency,medium,"Official site lists ""有料職業紹介"" (paid placement/recruitment) and mentions ""人材紹介""; general recruitment signal, not headhunter-specific.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T10:12:25+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Company identity confirmed via matching phone (011-807-0299) and MHLW license (01-ユ-300863) on official site ks0826.com. No public email found. Contact form at /contact confirmed via local Dokobot read.,https://ks0826.com/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-101225/raw/agents/agent-080/company-028aa873-contact.txt,agent_contact_form_found
