record_id,company_name,contact_name,title,email,phone,contact_form_url,company_url,source_url,mhlw_source_url,license_number,license_type,city_or_prefecture,specialization,classification,hunter_likelihood,hunter_likelihood_reason,evidence_keywords,verification_status,confidence,source_accessed_at,notes,email_source_url,email_source_text_path,enrichment_status
company-7fe3b345,株式会社ミライズＰｒｏ,,,,022-302-4655,,https://www.merisepro.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300221%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300221%2C1+++++,04-ユ-300221,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Official site evidence mainly shows general temp staffing/dispatch (一般派遣/労働者派遣事業) as primary service; also temp-to-perm and construction management dispatch listings -- dispatch/temp staffing exclusion signal,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official website merisepro.com confirmed via MHLW license page link, matching phone 022-302-4655, and company name. Contact page has phone/fax only, no published email or functional web form; mail inquiry icon (image) not a form. Company primarily operates as a temp staffing/dispatch agency (labor dispatch license 派04-300398) alongside paid placement (04-ユ-300221).",https://www.merisepro.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-080/company-7fe3b345-website.txt,agent_official_site_found_no_contact
company-637c87eb,株式会社ＹＳ ｄｉａｇｒａｍ,,,,022-290-6900,,https://www.ys-diagram.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300223%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300223%2C1+++++,04-ユ-300223,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,MHLW paid placement license cited on site but no headhunting or recruiting agency positioning; company primarily telecom/electrical/nursery,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site via www.ys-diagram.com with matching company name, phone (022-290-6900), address, and MHLW license (04-ユ-300223). No public email or contact form found on main site or ysdiagram.co.jp sub-site; only phone listed.",https://www.ys-diagram.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-081/company-637c87eb-ysdiagram.txt,agent_official_site_found_no_contact
company-54c6be2c,株式会社ケーユーケー,,,,022-766-9915,https://kuk-sendai.jp/contact/,https://kuk-sendai.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300230%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300230%2C1+++++,04-ユ-300230,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Official evidence shows civil engineering construction and construction engineer dispatch/temp staffing (建設業技術者派遣事業); no headhunting/executive-search signals,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official company website kuk-sendai.jp via Yahoo Japan search. Confirmed by matching company name, phone 022-766-9915, and address with MHLW record. Contact form found at /contact/ but no public email published. Company primarily operates in civil engineering and construction engineer dispatch.",https://kuk-sendai.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-082/company-54c6be2c-contact.txt,agent_contact_form_found
company-231747f5,株式会社人事・教育サービス,,,machikado@hosokawa-sr.com,022-226-7255,https://jinji-kyoiku.com/contact.html,https://jinji-kyoiku.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300231%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300231%2C1+++++,04-ユ-300231,有料職業紹介事業,宮城県,全行业,recruitment_agency,medium,採用代行サービス (recruitment agency) and 再就職支援 (outplacement) signal general recruitment/placement business,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official company website jinji-kyoiku.com via Google search. Company info page lists public business email machikado@hosokawa-sr.com. Address and phone match MHLW record. Contact form available at contact.html.,https://jinji-kyoiku.com/annai.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-083/company-231747f5-annai.txt,agent_email_found
company-92ad0f25,株式会社ナラティブ,,,,022-711-5038,https://www.narrative-ltd.jp/contact,https://www.narrative-ltd.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300253%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300253%2C1+++++,04-ユ-300253,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Main business is temp staffing (人材派遣), sales agency/BPO (営業代行), and real estate; no headhunting/executive-search signal found",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed via Dokobot: name, address, and phone match MHLW. No public email found, but a public inquiry form exists at /contact. Company primarily operates sales promotion BPO and temp staffing, not headhunting.",https://www.narrative-ltd.jp/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-084/company-92ad0f25-contact.txt,agent_contact_form_found
company-fb1f76e1,株式会社アオバワークス,,,,022-355-9234,https://aobaworks.jp/contact/,https://aobaworks.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300255%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300255%2C1+++++,04-ユ-300255,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Official site identifies as a 人財派遣会社 (temp staffing/dispatch company); primary business is worker dispatch, excluded per dispatch/temp staffing criterion",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Company URL https://aobaworks.jp/ discovered via MHLW page link reference (line 129 of MHLW raw text). Company/contact pages confirm name, phone 022-355-9234, license 04-ユ-300255, and address all match input. No public email found anywhere on site; contact form available at /contact/.",https://aobaworks.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-085/company-fb1f76e1-contact.txt,agent_contact_form_found
company-4b808804,株式会社ニア,,,near_info@near-email.co.jp,022-342-0008,https://www.near-sendai.com/contact/other/,https://www.near-sendai.com,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300273%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300273%2C1+++++,04-ユ-300273,有料職業紹介事業,宮城県,全行业,recruitment_agency,medium,"Company operates a recruit/placement business (リクルート事業/人材紹介) with paid placement license, but also handles dispatch and part-time staffing; no headhunting-specific keywords found.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email near_info@near-email.co.jp found on official company profile page at near-sendai.com/company/profile/. Page also lists matching phone 022-342-0008, address, and license 04-ユ-300273 confirming identity.",https://www.near-sendai.com/company/profile/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-086/company-4b808804-profile.txt,agent_email_found
company-94250005,株式会社オフィス・インテグラル,,,,022-301-9803,,http://www.gwin.co.jp/group/int/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300280%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300280%2C1+++++,04-ユ-300280,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Official site mainly shows worker dispatch (labor dispatching) and management consulting; no headhunting/recruiting positioning,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official company page on GWIN group site. Company identity verified via name, phone, and address matching MHLW. No public business email or contact form found.",http://www.gwin.co.jp/group/int/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-087/company-94250005-group-int.txt,agent_official_site_found_no_contact
company-230ef37e,株式会社クロスリード,,,info@xlead.co.jp,022-215-6661,https://www.xlead.co.jp/contact/,https://www.xlead.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300287%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300287%2C1+++++,04-ユ-300287,有料職業紹介事業,宮城県,全行业,recruitment_agency,medium,General recruitment/placement signal via 有料職業紹介事業 license; no headhunting/executive search positioning on official site,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email info@xlead.co.jp confirmed on official contact page (xlead.co.jp/contact). Company identity verified by name, address, phone 022-215-6661, and MHLW license 04-ユ-300287 on company profile page.",https://www.xlead.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-088/company-230ef37e-xlead-contact.txt,agent_email_found
company-fccc02c3,株式会社ＲｅＭＡＫＥ,,,,022-349-9923,http://remake-m.com/contact/,http://remake-m.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300290%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300290%2C1+++++,04-ユ-300290,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,"MHLW paid placement license only; company self-description as sales/training/event planning, no headhunting keywords",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site http://remake-m.com confirmed via MHLW reference link; identity confirmed by matching name, phone, and address. Contact form found at /contact/ (WordPress CF7); no public email displayed.",http://remake-m.com/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-089/company-fccc02c3-remake-contact.txt,agent_contact_form_found
company-f0af1aa6,株式会社レインボーフィールド,,,,022-288-5205,https://rainbowfield.co.jp/contact/,https://rainbowfield.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300299%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300299%2C1+++++,04-ユ-300299,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Dispatch/temp staffing agency specializing in logistics; no headhunting signals,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site rainbowfield.co.jp confirmed via matching company name, phone (022-288-5205), and address from MHLW record. No public email on site; contact page has a web inquiry form. Company self-describes as '物流特化型の人財派遣' (logistics-specialized temp staffing dispatch).",https://rainbowfield.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-090/company-f0af1aa6-contact.txt,agent_contact_form_found
company-f6cfca5a,株式会社メディカル・ブリエ,,,info@medical-briller.co.jp,022-291-1286,https://www.medical-briller.co.jp/form?form_id=3786,https://www.medical-briller.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300302%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300302%2C1+++++,04-ユ-300302,有料職業紹介事業,宮城県,全行业,recruitment_agency,medium,Website features '薬剤師人材紹介' (pharmacist personnel introduction) as secondary business alongside pharmacy operations,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official company website medical-briller.co.jp confirmed. Email info@medical-briller.co.jp found on privacy policy inquiry section. Company operates pharmacies and provides pharmacist recruitment services.,https://www.medical-briller.co.jp/85407.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-091/company-f6cfca5a-privacy.txt,agent_email_found
company-64be7d39,ＲＴ Ｐａｒｔｎｅｒ合同会社,,,info@rtpartner.net,022-209-4725,,https://rtpartner.net/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300306%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300306%2C1+++++,04-ユ-300306,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,Specialized medical technical staff placement and part-time/temp staffing for radiologic technologists; no headhunting or executive-search signals.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email info@rtpartner.net confirmed on official company site matching MHLW license 04-ユ-300306, address, and phone.",https://rtpartner.net/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-092/company-64be7d39-rtpartner.txt,agent_email_found
company-ac72c2a8,ＪＳ合同会社,,,,022-343-8710,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300315%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300315%2C1+++++,04-ユ-300315,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Company focuses on specified skilled worker placement for foreign nationals from Nepal and Sri Lanka,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: No official website, email, or contact form found. Checked MHLW license page, gbiz, alarmbox, and multiple web searches. Company has 8 employees, no registered homepage. Business involves specified skilled worker (特定技能) placements per MHLW license, which is a non-headhunter exclusion vertical.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300315%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-093/company-ac72c2a8-mhlw.txt,agent_not_found
company-0b3718d4,株式会社ミルフィーユ,,,,022-796-7548,,https://millefeuille-jp.com/home/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300320%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300320%2C1+++++,04-ユ-300320,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Official site title and MHLW evidence confirm core business is specified skilled worker (特定技能) placement and registered support (登録支援機関), which are exclusion verticals.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site millefeuille-jp.com confirmed via company name domain match and MHLW-verified phone/address. Site is a minimal WordPress page under maintenance; contact, inquiry, and company info pages all return 404. No public email or contact form found on the official site or on third-party directory listings.",https://millefeuille-jp.com/home/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-094/company-0b3718d4-site.txt,agent_official_site_found_no_contact
